cas_number,compound_name,smiles,hmt_count,hmt_positive,hmt_result,human_positive,sensitization_human,llna_count,llna_positive,llna_result,hript_count,hript_positive,hript_result,gpmt_count,gpmt_result,dpra_count,dpra_mean,dpra_result,keratinosens_count,keratinosens_ec15,keratinosens_result,hclat_count,hclat_mean,hclat_result,usens_count,usens_cv70,usens_result,dpra_cys,dpra_lys,adra_nac,adra_nal,kdpra_log,hclat_ec200,hclat_cv75,usens_cv70_ssd,il8luc,irritation,irritation_viability_mean,corrosion,corrosion_ter_mean,human_test_count,human_reliability,dtxsid,irritation_viability_mean_exist,corrosion_ghs_score,has_sensitization,has_irritation,has_corrosion,endpoint_count,strat_key,has_nam_data,acute_dermal_ld50,acute_dermal_ld50_min,acute_dermal_ld50_max,acute_dermal_count,acute_dermal_ghs,has_acute_dermal,acute_dermal_source,acute_dermal_toxic,mol_weight,logp,tpsa,hbd,hba,num_rotatable_bonds,num_aromatic_rings,fraction_csp3
83-89-6,Atabrine,CCN(CC)CCCC(C)NC1=C2C=C(OC)C=CC2=NC2=CC(Cl)=CC=C12,8.0,True,1.0,True,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,DTXSID7022627,,,1.0,0.0,0.0,1.0,1_0_0,0.0,,,,,,0.0,,,399.96600000000007,5.972400000000006,37.39,1.0,4.0,9.0,3.0,0.4347826086956521
834-12-8,Ametryn,CCNC1=NC(SC)=NC(NC(C)C)=N1,,,,,,,,,,,,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,4.0,0.0,,,,DTXSID1023869,,,0.0,1.0,1.0,3.0,0_1_1,0.0,3958.880427797777,2020.0,2020.0,1.0,5.0,1.0,NCI_RTECS,0.0,227.337,1.8456,62.73,2.0,6.0,5.0,1.0,0.6666666666666666
83732-72-3,3-Amino-2-methylamino-6-methoxypyridin x HCl,CNC1=C(C=CC(=N1)OC)N.Cl.Cl,,,,,,,,,,,,,,,67.4,1.0,,7.17,1.0,,,1.0,,,1.0,,67.4,,,,6.73,15.9,4.7,,,,,,,,,,,1.0,0.0,0.0,1.0,1_0_0,1.0,,,,,,0.0,,,226.107,1.5576999999999996,60.17,2.0,4.0,2.0,1.0,0.2857142857142857
83905-01-5,Azithromycin,CCC1C(C(C(N(CC(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)O)C)C)C)O)(C)O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0_0_0,0.0,,,,,,0.0,,,748.9960000000002,1.9007000000000052,180.07999999999998,5.0,14.0,7.0,0.0,0.9736842105263158
83926-73-2,4-Cyclohexyl-2-methyl-2-butanol,CC(C)(O)CCC1CCCCC1,,,,False,0.0,,,,4.0,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,DTXSID9051402,,,1.0,0.0,0.0,1.0,1_0_0,0.0,,,,,,0.0,,,170.29599999999996,3.1178000000000017,20.23,1.0,1.0,3.0,0.0,1.0
84-66-2,Diethyl phthalate,CCOC(=O)C1=CC=CC=C1C(=O)OCC,4.0,False,0.0,False,0.0,,,,,,,,,8.0,2.9,0.0,95.0,1.047,1.0,10.0,448.2925,1.0,3.0,121.04,0.0,3.3,2.5,4.0,4.2,-3.5,296.57,600.0,200.0,19.8,1.0,87.82874999999999,,,1.0,2.0,DTXSID7021780,87.82875,,1.0,1.0,0.0,2.0,1_1_0,1.0,,,,,,0.0,,,222.23999999999995,2.04,52.60000000000001,0.0,4.0,4.0,1.0,0.3333333333333333
84-74-2,"1,2-Benzenedicarboxylic acid, dibutyl ester",CCCCOC(=O)C1=CC=CC=C1C(=O)OCCCC,,,,,,,,,,,,,,1.0,0.65,0.0,1.0,56.4,1.0,1.0,1000.0,1.0,,,0.0,0.0,1.3,0.5,0.1,-3.5,,1000.0,97.5,,,,,,,,DTXSID2021781,,,1.0,0.0,0.0,1.0,1_0_0,1.0,,,,,,0.0,,,278.348,3.600400000000003,52.60000000000001,0.0,4.0,8.0,1.0,0.5
84012-64-6,"1-Cyclopentene-1-propanol, .beta.,.beta.,2-trimethyl-5-(1-methylethenyl)-, 1-propanoate",CCC(=O)OCC(C)(C)CC1=C(C)CCC1C(C)=C,4.0,False,0.0,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,DTXSID00868783,,,1.0,0.0,0.0,1.0,1_0_0,0.0,5673.0292883710335,,,,5.0,0.0,NCI_RTECS,0.0,264.40899999999993,4.6585000000000045,26.3,0.0,2.0,6.0,0.0,0.7058823529411765
84029-92-5,"Benzene, 1-(1-ethoxyethoxy)-2-methoxy-4-(1-propen-1-yl)-",CCOC(C)OC1=CC=C(C=CC)C=C1OC,4.0,False,0.0,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,DTXSID50888618,,,1.0,0.0,0.0,1.0,1_0_0,0.0,,,,,,0.0,,,236.311,3.489600000000003,27.69,0.0,3.0,6.0,1.0,0.4285714285714285
84041-77-0,"N,N'-BIS-(2-HYDROXYETHYL)-2-NITRO-P-PHENYLENEDIAMINE",C1=CC(=C(C=C1NCCO)[N+](=O)[O-])NCCO,,,,,,,,,,,,,,,57.93,1.0,,178.96,1.0,,,,,,,99.47,16.39,,,,,250.0,,,,,,,,,,,,1.0,0.0,0.0,1.0,1_0_0,1.0,,,,,,0.0,,,241.247,0.4031999999999996,107.66,4.0,6.0,7.0,1.0,0.4
84087-01-4,Quinclorac,OC(=O)C1=C(Cl)C=CC2=CC(Cl)=CN=C12,,,,,,,,,,,,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,4.0,0.0,,,,DTXSID6032641,,,0.0,1.0,1.0,3.0,0_1_1,0.0,2478.7140456938687,5000.0,5000.0,2.0,5.0,1.0,NCI_RTECS,0.0,242.061,3.2398000000000007,50.19,1.0,2.0,1.0,2.0,0.0
84116-46-1,14-Hydroxynor-morphinone,[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN[C@H](C4)[C@]1(O)C=CC2=O,,,,,,1.0,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DTXSID10892372,,,1.0,0.0,0.0,1.0,1_0_0,0.0,,,,,,0.0,,,285.299,0.1789999999999999,78.78999999999999,3.0,5.0,0.0,1.0,0.4375
84540-50-1,2-Chlor-6-methyl-3-aminophenol,CC1=C(C(=C(C=C1)N)Cl)O,,,,,,,,,,,,,,,26.9,1.0,,79.89,1.0,,,1.0,,,0.0,18.4,35.4,,,,87.0,409.6,99.6,,,,,,,,,,,1.0,0.0,0.0,1.0,1_0_0,1.0,,,,,,0.0,,,157.6,1.93622,46.25,2.0,2.0,0.0,1.0,0.1428571428571428
84650-60-2,Tea Leaf Absolute,C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C(=C3)O)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O,,,,,,,,,,,,,,,79.785,1.0,5.0,2.13,1.0,5.0,152.95,1.0,,,,100.0,59.57,,,,51.9,254.0,,,,,,,,,DTXSID20894206,,,1.0,0.0,0.0,1.0,1_0_0,1.0,,,,,,0.0,,,458.37500000000017,2.2332000000000014,197.37,8.0,11.0,3.0,3.0,0.1363636363636363
84776-33-0,Ammonium soaps of fatty acids,,,,,,,,,,,,,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,4.0,,,,,DTXSID2034336,,,0.0,1.0,0.0,1.0,0_1_0,0.0,,,,,,0.0,,,,,,,,,,
84961-67-1,"VERVAIN EXTRACT, EUROPEAN",,44.0,True,1.0,True,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,DTXSID101042248,,,1.0,0.0,0.0,1.0,1_0_0,0.0,,,,,,0.0,,,,,,,,,,
85-00-7,Diquat dibromide,[Br-].[Br-].C1C[N+]2=CC=CC=C2C2=CC=CC=[N+]12,,,,,,,,,,,,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,4.0,0.0,,,,DTXSID3024075,,,0.0,1.0,1.0,3.0,0_1_1,0.0,3525.0,2000.0,5050.0,2.0,5.0,1.0,,0.0,344.05000000000007,-5.049799999999995,7.76,0.0,0.0,0.0,2.0,0.1666666666666666
85-27-8,"1,3-Benzenediol, 4-(1-phenylethyl)-",CC(C1=CC=CC=C1)C2=C(C=C(C=C2)O)O,,,,,,,,,,,,,,,3.4,0.0,,44.16,1.0,,,1.0,,,1.0,6.2,0.6,,,,18.28,38.9,22.83,,,,,,,,,,,1.0,0.0,0.0,1.0,1_0_0,1.0,,,,,,0.0,,,214.264,3.2496000000000027,40.46,2.0,2.0,2.0,2.0,0.1428571428571428
85-42-7,Hexahydrophthalic anhydride,O=C1OC(=O)C2CCCCC12,,,,,,2.0,True,1.0,,,,,,1.0,51.0,1.0,1.0,2000.0,0.0,,,,1.0,159.995,0.0,15.7,86.3,,,-0.511647995,,1541.63,200.0,,,,,,,,DTXSID8026515,,,1.0,0.0,0.0,1.0,1_0_0,1.0,,,,,,0.0,,,154.165,0.8761999999999999,43.370000000000005,0.0,3.0,0.0,0.0,0.75
85-44-9,Phthalic anhydride,O=C1OC(=O)C2=C1C=CC=C2,,,,,,2.0,True,1.0,,,,,,16.0,62.595,1.0,11.0,1.3,1.0,8.0,408.35,1.0,1.0,160.0,0.0,28.31,96.88,9.6,100.0,-0.07,,399.9972186,200.0,,,,,,,,DTXSID2021159,,,1.0,0.0,0.0,1.0,1_0_0,1.0,20254.258465013645,,,,5.0,0.0,NCI_RTECS,0.0,148.117,0.9972,43.370000000000005,0.0,3.0,0.0,1.0,0.0
85-68-7,Benzyl butyl phthalate,CCCCOC(=O)C1=CC=CC=C1C(=O)OCC2=CC=CC=C2,,,,,,,,,,,,,,1.0,1.85,0.0,1.0,9.8,1.0,1.0,1000.0,1.0,,,0.0,3.6,0.1,49.8,0.2,-3.5,,999.9891152,200.0,,,,,,,,DTXSID3020205,,,1.0,0.0,0.0,1.0,1_0_0,1.0,6434.779828240668,,,,5.0,0.0,NCI_RTECS,0.0,312.36499999999995,4.000500000000003,52.60000000000001,0.0,4.0,7.0,2.0,0.2631578947368421
85-79-0,Dibucaine,CCCCOC1=CC(C(=O)NCCN(CC)CC)=C2C=CC=CC2=N1,8.0,True,1.0,True,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,DTXSID3045271,,,1.0,0.0,0.0,1.0,1_0_0,0.0,,,,,,0.0,,,343.471,3.4853000000000023,54.46,1.0,4.0,10.0,2.0,0.5
85-91-6,Methyl N-methylanthranilate,CNC1=C(C=CC=C1)C(=O)OC,12.0,True,0.0,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,DTXSID1052581,,,1.0,0.0,0.0,1.0,1_0_0,0.0,,,,,,0.0,,,165.19199999999995,1.5149,38.33,1.0,3.0,2.0,1.0,0.2222222222222222
85409-09-2,Caprylic/capric glycerides,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0_0_0,0.0,,,,,,0.0,,,,,,,,,,
85536-12-5,C12-14alpha-olefin sulphonate sodium salt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.95,1.0,0.95,,,DTXSID101041652,,,0.0,1.0,1.0,2.0,0_1_1,0.0,,,,,,0.0,,,,,,,,,,
85618-20-8,n- heptyl b-d-thioglucopyranoside,CCCCCCCS[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O,,,,,,,,,,,,,,,4.395,0.0,,4000.0,0.0,,,1.0,,,,6.91,1.88,,,,318.07,442.6,,,,,,,,,,,,1.0,0.0,0.0,1.0,1_0_0,1.0,,,,,,0.0,,,294.413,0.4898999999999996,90.15,4.0,6.0,8.0,0.0,1.0
857035-95-1,"2,3-diaminodihydropyrazolo pyrazolone dimethosulfonate",CS(=O)(=O)O.CS(=O)(=O)O.C1CN2C(=C(C(=O)N2C1)N)N,,,,,,,,,,,,,,,52.1,1.0,,53.0,1.0,,,,,,0.0,98.4,5.8,,,,,,200.0,,,,,,,,,,,1.0,0.0,0.0,1.0,1_0_0,1.0,,,,,,0.0,,,346.3870000000001,-1.774099999999998,187.71,4.0,9.0,0.0,1.0,0.625
85765-48-6,"HC ORANGE No,2",C1=CC(=C(C=C1OCCO)[N+](=O)[O-])NCCN,,,,,,,,,,,,,,,11.75,1.0,,,,,,,,,0.0,22.8,0.7,,,,,,200.0,,,,,,,,,,,1.0,0.0,0.0,1.0,1_0_0,1.0,,,,,,0.0,,,241.247,0.3364999999999997,110.65,3.0,6.0,7.0,1.0,0.4
858954-83-3,Aminocyclopyrachlor methyl ester,COC(=O)C1=C(Cl)C(N)=NC(=N1)C1CC1,,,,,,4.0,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.0,0.0,,,,DTXSID7074743,,,1.0,1.0,1.0,4.0,1_1_1,0.0,5000.0,5000.0,5000.0,2.0,5.0,1.0,,0.0,227.651,1.3762,78.10000000000001,1.0,5.0,2.0,1.0,0.4444444444444444
858956-08-8,Aminocyclopyrachlor,NC1=NC(=NC(C(O)=O)=C1Cl)C1CC1,,,,,,2.0,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.0,0.0,,,,DTXSID0074683,,,1.0,1.0,1.0,4.0,1_1_1,0.0,5000.0,5000.0,5000.0,1.0,5.0,1.0,,0.0,213.624,1.2878000000000005,89.1,2.0,4.0,2.0,1.0,0.375
86-26-0,Biphenyl-2-yl methyl ether,COC1=CC=CC=C1C1=CC=CC=C1,4.0,False,0.0,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,DTXSID6052584,,,1.0,0.0,0.0,1.0,1_0_0,0.0,8141.642877819809,,,,5.0,0.0,NCI_RTECS,0.0,184.238,3.3622000000000014,9.23,0.0,1.0,2.0,2.0,0.0769230769230769
86-54-4,Hydralazine,NNC1=NN=CC2=CC=CC=C12,32.0,True,1.0,True,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,DTXSID4023129,,,1.0,0.0,0.0,1.0,1_0_0,0.0,,,,,,0.0,,,160.17999999999998,0.9153999999999998,63.83,2.0,4.0,1.0,2.0,0.0
86-87-3,1-Naphthaleneacetic acid,OC(=O)CC1=C2C=CC=CC2=CC=C1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,97.8018918918919,,,,,DTXSID8020915,100.51861111111111,,0.0,1.0,0.0,1.0,0_1_0,0.0,5094.69576435212,,,,5.0,0.0,NCI_RTECS,0.0,186.21,2.4669000000000008,37.3,1.0,1.0,2.0,2.0,0.0833333333333333
862892-90-8,"8-Chloro-3-pentyl-3,7-dihydro-1H-purine-2,6-dione",CCCCCN1C2=C(NC(Cl)=N2)C(=O)NC1=O,,,,,,1.0,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DTXSID80673110,,,1.0,0.0,0.0,1.0,1_0_0,0.0,,,,,,0.0,,,256.69300000000004,1.2565,83.53999999999999,2.0,4.0,4.0,2.0,0.5
86479-06-3,Formulation 21,C1=CC(=C(C(=C1)F)C(=O)NC(=O)NC2=CC(=C(C(=C2)Cl)OC(C(F)F)(F)F)Cl)F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0_0_0,0.0,3252.772987415997,,,,5.0,0.0,NCI_RTECS,0.0,461.145,5.470200000000001,67.43,2.0,3.0,5.0,2.0,0.125
865318-97-4,Ametoctradin,CCCCCCCCC1=C(N)N2N=CN=C2N=C1CC,,,,,,2.0,False,0.0,,,,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,4.0,0.0,,,,DTXSID2058203,,,1.0,1.0,1.0,4.0,1_1_1,0.0,4000.0,2000.0,5000.0,3.0,5.0,1.0,,0.0,275.4000000000001,3.171900000000001,69.1,1.0,5.0,8.0,2.0,0.6666666666666666
86604-75-3,"2-(Chloromethyl)-4-methoxy-3,5-dimethylpyridine--hydrogen chloride (1/1)",Cl.COC1=C(C)C(CCl)=NC=C1C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5.871999999999999,,,,,DTXSID80470727,5.871999999999999,,0.0,1.0,0.0,1.0,0_1_0,0.0,,,,,,0.0,,,222.115,2.867640000000001,22.12,0.0,2.0,2.0,1.0,0.4444444444444444
868-57-5,Methyl 2-methylbutyrate,CCC(C)C(=O)OC,4.0,False,0.0,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,DTXSID1052587,,,1.0,0.0,0.0,1.0,1_0_0,0.0,,,,,,0.0,,,116.15999999999998,1.2055,26.3,0.0,2.0,2.0,0.0,0.8333333333333334
868-77-9,Hydroxyethyl acrylate,CC(=C)C(=O)OCCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0_0_0,0.0,,,,,,0.0,,,130.143,0.098,46.53,1.0,3.0,3.0,0.0,0.5
86803-90-9,"5-Methoxyoctahydro-1H-4,7-methanoindene-2-carbaldehyde",COC1CC2CC1C1CC(CC21)C=O,,,,False,0.0,,,,7.0,False,0.0,,,,,,,17.1,1.0,,,1.0,,,,,,,,,171.0,198.0,,,,,,,2.0,3.5,DTXSID6052586,,,1.0,0.0,0.0,1.0,1_0_0,1.0,3088.4215113226983,,,,5.0,0.0,NCI_RTECS,0.0,194.274,1.8825,26.3,0.0,2.0,2.0,0.0,0.9166666666666666
868839-23-0,2-Propylheptyl octanoate,CCCCCCCC(=O)OCC(CCC)CCCCC,,,,,,1.0,False,0.0,,,,,,1.0,4.055,0.0,,,,,,,,,,6.79,1.32,,,,,,,,,,,,,,DTXSID501007165,,,1.0,0.0,0.0,1.0,1_0_0,1.0,,,,,,0.0,,,284.484,5.886700000000007,26.3,0.0,2.0,14.0,0.0,0.9444444444444444
87-05-8,"2H-1-Benzopyran-2-one, 7-ethoxy-4-methyl-",CCOC1=CC=C2C(C)=CC(=O)OC2=C1,8.0,True,1.0,True,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,DTXSID3058953,,,1.0,0.0,0.0,1.0,1_0_0,0.0,,,,,,0.0,,,204.225,2.500120000000001,39.44,0.0,3.0,2.0,2.0,0.25
87-10-5,Tribromsalan,OC1=C(Br)C=C(Br)C=C1C(=O)NC1=CC=C(Br)C=C1,,,,False,0.0,,,,8.0,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,DTXSID4026181,,,1.0,0.0,0.0,1.0,1_0_0,0.0,2107.022521541818,,,,5.0,0.0,NCI_RTECS,0.0,449.9240000000001,4.932000000000001,49.33,2.0,2.0,2.0,2.0,0.0
87-12-7,"4',5-Dibromosalicylanilide",OC1=CC=C(Br)C=C1C(=O)NC1=CC=C(Br)C=C1,,,,True,1.0,,,,20.0,True,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,DTXSID1041500,,,1.0,0.0,0.0,1.0,1_0_0,0.0,,,,,,0.0,,,371.028,4.169500000000001,49.33,2.0,2.0,2.0,2.0,0.0
87-19-4,Isobutyl salicylate,CC(C)COC(=O)C1=CC=CC=C1O,4.0,False,0.0,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,DTXSID3047186,,,1.0,0.0,0.0,1.0,1_0_0,0.0,7.722802859567425,,,,1.0,0.0,NCI_RTECS,1.0,194.23,2.2050000000000005,46.53,1.0,3.0,3.0,1.0,0.3636363636363636
87-22-9,Phenethyl salicylate,OC1=C(C=CC=C1)C(=O)OCCC1=CC=CC=C1,4.0,False,0.0,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,DTXSID0052592,,,1.0,0.0,0.0,1.0,1_0_0,0.0,,,,,,0.0,,,242.274,2.7917000000000005,46.53,1.0,3.0,4.0,2.0,0.1333333333333333
87-25-2,Ethyl anthranilate,CCOC(=O)C1=C(N)C=CC=C1,4.0,False,0.0,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,DTXSID6025272,,,1.0,0.0,0.0,1.0,1_0_0,0.0,,,,,,0.0,,,165.192,1.4455,52.32,1.0,3.0,2.0,1.0,0.2222222222222222
87-29-6,Cinnamyl anthranilate,NC1=C(C=CC=C1)C(=O)OCC=CC1=CC=CC=C1,4.0,False,0.0,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,DTXSID3020330,,,1.0,0.0,0.0,1.0,1_0_0,0.0,5921.808441300535,,,,5.0,0.0,NCI_RTECS,0.0,253.301,3.139000000000002,52.32000000000001,1.0,3.0,4.0,2.0,0.0625
87-44-5,(-)-(E)-Caryophyllene,[H][C@]12CC(C)(C)[C@]1([H])CCC(C)=CCCC2=C,4.0,False,0.0,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,DTXSID8024739,,,1.0,0.0,0.0,1.0,1_0_0,0.0,,,,,,0.0,,,204.35699999999997,4.7252000000000045,0.0,0.0,0.0,0.0,0.0,0.7333333333333333
87-66-1,Pyrogallol,OC1=CC=CC(O)=C1O,,,,,,3.0,False,0.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,33.89,,,,,,,,DTXSID6025983,,,1.0,0.0,0.0,1.0,1_0_0,1.0,,,,,,0.0,,,126.11099999999998,0.8033999999999997,60.69,3.0,3.0,0.0,1.0,0.0
87-69-4,Tartaric acid,[C@@H]([C@H](C(=O)O)O)(C(=O)O)O,,,,,,,,,,,,,,8.0,9.0,0.0,8.0,1.2,1.0,4.0,416.7,1.0,1.0,1050.602,0.0,6.6,11.4,,,,,1455.998423,200.0,,,,,,,,DTXSID8023632,,,1.0,0.0,0.0,1.0,1_0_0,1.0,,,,,,0.0,,,150.08599999999998,-2.1226,115.06,4.0,4.0,3.0,0.0,0.5
87-86-5,Pentachlorophenol,OC1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1Cl,,,,,,1.0,False,0.0,,,,,,4.0,7.25,1.0,5.0,1.0,1.0,10.0,26.22,0.0,3.0,21.34,1.0,0.0,14.5,,3.3,-2.28,19.04,33.4,21.3,2.2,,,,,,,DTXSID7021106,,,1.0,0.0,0.0,1.0,1_0_0,1.0,108.13327429877256,,,,2.0,0.0,NCI_RTECS,1.0,266.338,4.6592,20.23,1.0,1.0,0.0,1.0,0.0
87118-95-4,"3,4,5,6,6-Pentamethylheptan-2-ol",CC(O)C(C)C(C)C(C)C(C)(C)C,,,,False,0.0,,,,3.0,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,DTXSID101007351,,,1.0,0.0,0.0,1.0,1_0_0,0.0,,,,,,0.0,,,186.339,3.321600000000002,20.23,1.0,1.0,3.0,0.0,1.0
871465-49-5,"2-(tert-butyl)-5-methyl-2-propyl-2,5-dihydrofuran",CCCC1(C=CC(O1)C)C(C)(C)C,,,,,,,,,,,,,,,,,,4000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,1_0_0,1.0,,,,,,0.0,,,182.307,3.5463000000000022,9.23,0.0,1.0,2.0,0.0,0.8333333333333334
87392-12-9,S-Metolachlor,CCC1=C(N([C@@H](C)COC)C(=O)CCl)C(C)=CC=C1,,,,,,,,,,,,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,4.0,0.0,,,,DTXSID6032431,,,0.0,1.0,1.0,3.0,0_1_1,0.0,5050.0,5050.0,5050.0,1.0,5.0,1.0,,0.0,283.799,3.1641200000000023,29.54,0.0,2.0,6.0,1.0,0.5333333333333333
874-23-7,2-Acethylcyclohexanone,CC(=O)C1CCCCC1=O,,,,,,,,,,,,,,8.0,31.15,1.0,4.0,26.9,1.0,5.0,266.35,1.0,1.0,125.001,0.0,40.8,21.5,11.9,2.8,,109.6989729,422.9960395,200.0,0.0,,,,,,,DTXSID0049365,,,1.0,0.0,0.0,1.0,1_0_0,1.0,,,,,,0.0,,,140.18200000000002,1.3347,34.14,0.0,2.0,1.0,0.0,0.75
874967-67-6,Sedaxane,CN1C=C(C(=O)NC2=CC=CC=C2C2CC2C2CC2)C(=N1)C(F)F,,,,,,2.0,False,0.0,,,,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,4.0,0.0,,,,DTXSID2058207,,,1.0,1.0,1.0,4.0,1_1_1,0.0,5025.0,5000.0,5050.0,2.0,5.0,1.0,,0.0,331.366,4.123500000000003,46.92,1.0,3.0,5.0,2.0,0.4444444444444444
87578-93-6,8-Acetoxycarvotanacetone,CC1=CCC(CC1=O)C(C)(C)OC(=O)C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0_0_0,0.0,,,,,,0.0,,,210.273,2.2535000000000007,43.370000000000005,0.0,3.0,2.0,0.0,0.6666666666666666
87674-68-8,Dimethenamid,COCC(C)N(C(=O)CCl)C1=C(C)SC=C1C,,,,,,,,,,,,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,2.5,1.0,,,,DTXSID4032376,,,0.0,1.0,1.0,3.0,0_1_1,0.0,2000.0,2000.0,2000.0,1.0,4.0,1.0,,0.0,275.80100000000004,2.9716400000000016,29.54,0.0,3.0,5.0,1.0,0.5833333333333334
87977-28-4,3-Iodoprop-1-ynyl N-butylcarbamate,CCCCNC(=O)OC#CCI,,,,,,1.0,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DTXSID50432872,,,1.0,0.0,0.0,1.0,1_0_0,0.0,,,,,,0.0,,,281.093,1.9086,38.33,1.0,2.0,3.0,0.0,0.625
88-04-0,"4-Chloro-3,5-dimethylphenol",CC1=CC(O)=CC(C)=C1Cl,,,,False,0.0,,,,20.0,True,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,4.0,0.0,,4.0,3.0,DTXSID0032316,,,1.0,1.0,1.0,4.0,1_1_1,0.0,3525.0,2000.0,5050.0,2.0,5.0,1.0,,0.0,156.61199999999997,2.662440000000001,20.23,1.0,1.0,0.0,1.0,0.25
88-18-6,2-tert-Butylphenol,CC(C)(C)C1=C(O)C=CC=C1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,28.45272727272728,1.0,,,,DTXSID2026525,28.45272727272728,2.0,0.0,1.0,1.0,2.0,0_1_1,0.0,1407.9256552256768,,,,4.0,0.0,NCI_RTECS,0.0,150.22099999999998,2.6897,20.23,1.0,1.0,0.0,1.0,0.4
88-29-9,"7-Acetyl-6-ethyl-1,1,4,4-tetramethyltetralin",CCC1=CC2=C(C=C1C(C)=O)C(C)(C)CCC2(C)C,4.0,False,0.0,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,DTXSID3041582,,,1.0,0.0,0.0,1.0,1_0_0,0.0,678.0054560204998,,,,3.0,0.0,NCI_RTECS,1.0,258.4049999999999,4.800600000000005,17.07,0.0,1.0,2.0,1.0,0.6111111111111112
